"Time","Force","Ischemic.time"
406.203102,0.18360017,"T = 5.0 min"
407.203602,0.183609335,"T = 5.0 min"
408.204102,0.183618354,"T = 5.0 min"
409.204602,0.183627244,"T = 5.0 min"
410.205103,0.183636039,"T = 5.0 min"
411.205603,0.183644674,"T = 5.0 min"
412.206103,0.183653221,"T = 5.0 min"
413.206603,0.18366161,"T = 5.0 min"
414.207104,0.183669903,"T = 5.0 min"
415.207604,0.183678056,"T = 5.0 min"
416.208104,0.183686087,"T = 5.0 min"
417.208604,0.183694003,"T = 5.0 min"
418.209105,0.183701829,"T = 5.0 min"
419.209605,0.183709518,"T = 5.0 min"
420.210105,0.18371713,"T = 5.0 min"
421.210605,0.183724599,"T = 5.0 min"
422.211106,0.18373196,"T = 5.0 min"
423.211606,0.183739229,"T = 5.0 min"
424.212106,0.183746403,"T = 5.0 min"
425.212606,0.183753451,"T = 5.0 min"
426.213107,0.183760417,"T = 5.0 min"
427.213607,0.183767263,"T = 5.0 min"
428.214107,0.183774035,"T = 5.0 min"
429.214607,0.183780686,"T = 5.0 min"
430.215108,0.183787241,"T = 5.0 min"
431.215608,0.183793717,"T = 5.0 min"
432.216108,0.183800098,"T = 5.0 min"
433.216608,0.183806374,"T = 5.0 min"
434.217109,0.183812574,"T = 5.0 min"
435.217609,0.18381867,"T = 5.0 min"
436.218109,0.183824679,"T = 5.0 min"
437.218609,0.183830628,"T = 5.0 min"
438.21911,0.183836465,"T = 5.0 min"
439.21961,0.183842236,"T = 5.0 min"
440.22011,0.183847918,"T = 5.0 min"
441.22061,0.183853508,"T = 5.0 min"
442.221111,0.183859022,"T = 5.0 min"
443.221611,0.183864451,"T = 5.0 min"
444.222111,0.183869801,"T = 5.0 min"
445.222611,0.183875096,"T = 5.0 min"
446.223112,0.183880294,"T = 5.0 min"
447.223612,0.183885431,"T = 5.0 min"
448.224112,0.183890486,"T = 5.0 min"
449.224612,0.183895462,"T = 5.0 min"
450.225113,0.183900366,"T = 5.0 min"
451.225613,0.183905217,"T = 5.0 min"
452.226113,0.18390998,"T = 5.0 min"
453.226613,0.183914694,"T = 5.0 min"
454.227114,0.183919321,"T = 5.0 min"
455.227614,0.1839239,"T = 5.0 min"
456.228114,0.183928398,"T = 5.0 min"
457.228614,0.183932829,"T = 5.0 min"
458.229115,0.183937195,"T = 5.0 min"
459.229615,0.18394151,"T = 5.0 min"
460.230115,0.183945752,"T = 5.0 min"
461.230615,0.183949949,"T = 5.0 min"
462.231116,0.18395407,"T = 5.0 min"
463.231616,0.183958131,"T = 5.0 min"
464.232116,0.183962145,"T = 5.0 min"
465.232616,0.1839661,"T = 5.0 min"
466.233117,0.183969991,"T = 5.0 min"
467.233617,0.183973832,"T = 5.0 min"
468.234117,0.183977609,"T = 5.0 min"
469.234617,0.183981343,"T = 5.0 min"
470.235118,0.183985012,"T = 5.0 min"
471.235618,0.183988628,"T = 5.0 min"
472.236118,0.183992204,"T = 5.0 min"
473.236618,0.183995724,"T = 5.0 min"
474.237119,0.183999187,"T = 5.0 min"
475.237619,0.184002605,"T = 5.0 min"
476.238119,0.184005968,"T = 5.0 min"
477.238619,0.184009283,"T = 5.0 min"
478.23912,0.184012564,"T = 5.0 min"
479.23962,0.184015784,"T = 5.0 min"
480.24012,0.18401897,"T = 5.0 min"
481.24062,0.184022101,"T = 5.0 min"
482.241121,0.184025188,"T = 5.0 min"
483.241621,0.18402823,"T = 5.0 min"
484.242121,0.184031224,"T = 5.0 min"
485.242621,0.184034176,"T = 5.0 min"
486.243122,0.184037096,"T = 5.0 min"
487.243622,0.184039963,"T = 5.0 min"
488.244122,0.184042799,"T = 5.0 min"
489.244622,0.184045588,"T = 5.0 min"
490.245123,0.184048333,"T = 5.0 min"
491.245623,0.184051039,"T = 5.0 min"
492.246123,0.184053714,"T = 5.0 min"
493.246623,0.184056342,"T = 5.0 min"
494.247124,0.184058941,"T = 5.0 min"
495.247624,0.184061494,"T = 5.0 min"
496.248124,0.184064021,"T = 5.0 min"
497.248624,0.184066501,"T = 5.0 min"
498.249125,0.184068945,"T = 5.0 min"
499.249625,0.184071356,"T = 5.0 min"
500.250125,0.184073736,"T = 5.0 min"
501.250625,0.184076076,"T = 5.0 min"
502.251126,0.18407839,"T = 5.0 min"
503.251626,0.184080663,"T = 5.0 min"
504.252126,0.184082903,"T = 5.0 min"
505.252626,0.18408512,"T = 5.0 min"
506.253127,0.184087299,"T = 5.0 min"
507.253627,0.184089448,"T = 5.0 min"
508.254127,0.184091567,"T = 5.0 min"
509.254627,0.184093651,"T = 5.0 min"
510.255128,0.184095709,"T = 5.0 min"
511.255628,0.184097733,"T = 5.0 min"
512.256128,0.184099728,"T = 5.0 min"
513.256628,0.184101702,"T = 5.0 min"
514.257129,0.184103641,"T = 5.0 min"
515.257629,0.184105554,"T = 5.0 min"
516.258129,0.18410744,"T = 5.0 min"
517.258629,0.184109295,"T = 5.0 min"
518.25913,0.184111124,"T = 5.0 min"
519.25963,0.184112933,"T = 5.0 min"
520.26013,0.184114709,"T = 5.0 min"
521.26063,0.184116468,"T = 5.0 min"
522.261131,0.184118193,"T = 5.0 min"
523.261631,0.184119899,"T = 5.0 min"
524.262131,0.184121576,"T = 5.0 min"
525.262631,0.184123228,"T = 5.0 min"
526.263132,0.184124856,"T = 5.0 min"
527.263632,0.184126466,"T = 5.0 min"
528.264132,0.184128048,"T = 5.0 min"
529.264632,0.184129614,"T = 5.0 min"
530.265133,0.18413115,"T = 5.0 min"
531.265633,0.184132665,"T = 5.0 min"
532.266133,0.184134159,"T = 5.0 min"
533.266633,0.184135635,"T = 5.0 min"
534.267134,0.184137085,"T = 5.0 min"
535.267634,0.184138518,"T = 5.0 min"
536.268134,0.184139926,"T = 5.0 min"
537.268634,0.18414132,"T = 5.0 min"
538.269135,0.184142688,"T = 5.0 min"
539.269635,0.184144036,"T = 5.0 min"
540.270135,0.184145367,"T = 5.0 min"
541.270635,0.18414668,"T = 5.0 min"
542.271136,0.184147971,"T = 5.0 min"
543.271636,0.184149247,"T = 5.0 min"
544.272136,0.184150501,"T = 5.0 min"
545.272636,0.184151737,"T = 5.0 min"
546.273137,0.184152961,"T = 5.0 min"
547.273637,0.184154161,"T = 5.0 min"
548.274137,0.184155348,"T = 5.0 min"
549.274637,0.184156517,"T = 5.0 min"
550.275138,0.184157667,"T = 5.0 min"
551.275638,0.184158801,"T = 5.0 min"
552.276138,0.184159918,"T = 5.0 min"
553.276638,0.184161019,"T = 5.0 min"
554.277139,0.184162108,"T = 5.0 min"
555.277639,0.184163177,"T = 5.0 min"
556.278139,0.184164234,"T = 5.0 min"
557.278639,0.184165273,"T = 5.0 min"
558.27914,0.184166297,"T = 5.0 min"
559.27964,0.184167306,"T = 5.0 min"
560.28014,0.184168304,"T = 5.0 min"
561.28064,0.184169284,"T = 5.0 min"
562.281141,0.184170253,"T = 5.0 min"
563.281641,0.184171205,"T = 5.0 min"
564.282141,0.184172147,"T = 5.0 min"
565.282641,0.184173072,"T = 5.0 min"
566.283142,0.184173983,"T = 5.0 min"
567.283642,0.184174882,"T = 5.0 min"
568.284142,0.184175769,"T = 5.0 min"
569.284642,0.184176642,"T = 5.0 min"
570.285143,0.184177505,"T = 5.0 min"
571.285643,0.184178353,"T = 5.0 min"
572.286143,0.184179188,"T = 5.0 min"
573.286643,0.184180014,"T = 5.0 min"
574.287144,0.184180828,"T = 5.0 min"
575.287644,0.184181628,"T = 5.0 min"
576.288144,0.184182418,"T = 5.0 min"
577.288644,0.184183195,"T = 5.0 min"
578.289145,0.184183963,"T = 5.0 min"
579.289645,0.184184718,"T = 5.0 min"
580.290145,0.184185462,"T = 5.0 min"
581.290645,0.184186197,"T = 5.0 min"
582.291146,0.184186921,"T = 5.0 min"
583.291646,0.184187633,"T = 5.0 min"
584.292146,0.184188337,"T = 5.0 min"
585.292646,0.184189029,"T = 5.0 min"
586.293147,0.18418971,"T = 5.0 min"
587.293647,0.184190385,"T = 5.0 min"
588.294147,0.184191048,"T = 5.0 min"
589.294647,0.184191703,"T = 5.0 min"
590.295148,0.184192347,"T = 5.0 min"
591.295648,0.184192982,"T = 5.0 min"
592.296148,0.184193608,"T = 5.0 min"
593.296648,0.184194224,"T = 5.0 min"
594.297149,0.184194831,"T = 5.0 min"
595.297649,0.184195432,"T = 5.0 min"
596.298149,0.184196021,"T = 5.0 min"
597.298649,0.184196605,"T = 5.0 min"
598.29915,0.184197178,"T = 5.0 min"
599.29965,0.184197743,"T = 5.0 min"
600.30015,0.1841983,"T = 5.0 min"
601.30065,0.18419885,"T = 5.0 min"
602.301151,0.184199391,"T = 5.0 min"
603.301651,0.184199925,"T = 5.0 min"
604.302151,0.18420045,"T = 5.0 min"
605.302651,0.18420097,"T = 5.0 min"
606.303152,0.18420148,"T = 5.0 min"
607.303652,0.184201983,"T = 5.0 min"
608.304152,0.184202479,"T = 5.0 min"
609.304652,0.184202969,"T = 5.0 min"
610.305153,0.18420345,"T = 5.0 min"
611.305653,0.184203926,"T = 5.0 min"
612.306153,0.184204393,"T = 5.0 min"
613.306653,0.184204854,"T = 5.0 min"
614.307154,0.18420531,"T = 5.0 min"
615.307654,0.184205759,"T = 5.0 min"
616.308154,0.184206201,"T = 5.0 min"
617.308654,0.184206636,"T = 5.0 min"
618.309155,0.184207065,"T = 5.0 min"
619.309655,0.184207488,"T = 5.0 min"
620.310155,0.184207905,"T = 5.0 min"
621.310655,0.184208315,"T = 5.0 min"
622.311156,0.184208721,"T = 5.0 min"
623.311656,0.18420912,"T = 5.0 min"
624.312156,0.184209514,"T = 5.0 min"
625.312656,0.184209901,"T = 5.0 min"
626.313157,0.184210283,"T = 5.0 min"
627.313657,0.184210659,"T = 5.0 min"
628.314157,0.184211032,"T = 5.0 min"
629.314657,0.184211397,"T = 5.0 min"
630.315158,0.184211759,"T = 5.0 min"
631.315658,0.184212114,"T = 5.0 min"
632.316158,0.184212464,"T = 5.0 min"
633.316658,0.184212809,"T = 5.0 min"
634.317159,0.184213149,"T = 5.0 min"
635.317659,0.184213484,"T = 5.0 min"
636.318159,0.184213815,"T = 5.0 min"
637.318659,0.184214141,"T = 5.0 min"
638.31916,0.184214463,"T = 5.0 min"
639.31966,0.184214779,"T = 5.0 min"
640.32016,0.18421509,"T = 5.0 min"
641.32066,0.184215398,"T = 5.0 min"
642.321161,0.184215701,"T = 5.0 min"
643.321661,0.184216,"T = 5.0 min"
644.322161,0.184216294,"T = 5.0 min"
645.322661,0.184216584,"T = 5.0 min"
646.323162,0.184216871,"T = 5.0 min"
647.323662,0.184217152,"T = 5.0 min"
648.324162,0.18421743,"T = 5.0 min"
649.324662,0.184217703,"T = 5.0 min"
650.325163,0.184217973,"T = 5.0 min"
651.325663,0.184218239,"T = 5.0 min"
652.326163,0.184218501,"T = 5.0 min"
653.326663,0.184218759,"T = 5.0 min"
654.327164,0.184219014,"T = 5.0 min"
655.327664,0.184219265,"T = 5.0 min"
656.328164,0.184219512,"T = 5.0 min"
657.328664,0.184219756,"T = 5.0 min"
658.329165,0.184219997,"T = 5.0 min"
659.329665,0.184220233,"T = 5.0 min"
660.330165,0.184220467,"T = 5.0 min"
661.330665,0.184220696,"T = 5.0 min"
662.331166,0.184220923,"T = 5.0 min"
663.331666,0.184221147,"T = 5.0 min"
664.332166,0.184221367,"T = 5.0 min"
665.332666,0.184221584,"T = 5.0 min"
666.333167,0.184221798,"T = 5.0 min"
667.333667,0.184222009,"T = 5.0 min"
668.334167,0.184222216,"T = 5.0 min"
669.334667,0.184222421,"T = 5.0 min"
670.335168,0.184222623,"T = 5.0 min"
671.335668,0.184222822,"T = 5.0 min"
672.336168,0.184223018,"T = 5.0 min"
673.336668,0.184223212,"T = 5.0 min"
674.337169,0.184223402,"T = 5.0 min"
675.337669,0.18422359,"T = 5.0 min"
676.338169,0.184223775,"T = 5.0 min"
677.338669,0.184223957,"T = 5.0 min"
678.33917,0.184224137,"T = 5.0 min"
679.33967,0.184224314,"T = 5.0 min"
680.34017,0.184224489,"T = 5.0 min"
681.34067,0.18422466,"T = 5.0 min"
682.341171,0.18422483,"T = 5.0 min"
683.341671,0.184224998,"T = 5.0 min"
684.342171,0.184225162,"T = 5.0 min"
685.342671,0.184225325,"T = 5.0 min"
686.343172,0.184225485,"T = 5.0 min"
687.343672,0.184225643,"T = 5.0 min"
688.344172,0.184225798,"T = 5.0 min"
689.344672,0.184225951,"T = 5.0 min"
690.345173,0.184226102,"T = 5.0 min"
691.345673,0.184226251,"T = 5.0 min"
692.346173,0.184226398,"T = 5.0 min"
693.346673,0.184226542,"T = 5.0 min"
694.347174,0.184226685,"T = 5.0 min"
695.347674,0.184226825,"T = 5.0 min"
696.348174,0.184226964,"T = 5.0 min"
697.348674,0.1842271,"T = 5.0 min"
698.349175,0.184227235,"T = 5.0 min"
699.349675,0.184227367,"T = 5.0 min"
700.350175,0.184227498,"T = 5.0 min"
701.350675,0.184227627,"T = 5.0 min"
702.351176,0.184227753,"T = 5.0 min"
703.351676,0.184227878,"T = 5.0 min"
704.352176,0.184228002,"T = 5.0 min"
705.352676,0.184228123,"T = 5.0 min"
706.353177,0.184228243,"T = 5.0 min"
707.353677,0.184228361,"T = 5.0 min"
708.354177,0.184228477,"T = 5.0 min"
709.354677,0.184228592,"T = 5.0 min"
710.355178,0.184228705,"T = 5.0 min"
711.355678,0.184228816,"T = 5.0 min"
712.356178,0.184228926,"T = 5.0 min"
713.356678,0.184229034,"T = 5.0 min"
714.357179,0.184229141,"T = 5.0 min"
715.357679,0.184229246,"T = 5.0 min"
716.358179,0.184229349,"T = 5.0 min"
717.358679,0.184229451,"T = 5.0 min"
718.35918,0.184229552,"T = 5.0 min"
719.35968,0.184229651,"T = 5.0 min"
720.36018,0.184229749,"T = 5.0 min"
721.36068,0.184229845,"T = 5.0 min"
722.361181,0.18422994,"T = 5.0 min"
723.361681,0.184230034,"T = 5.0 min"
724.362181,0.184230126,"T = 5.0 min"
725.362681,0.184230217,"T = 5.0 min"
726.363182,0.184230307,"T = 5.0 min"
727.363682,0.184230395,"T = 5.0 min"
728.364182,0.184230482,"T = 5.0 min"
729.364682,0.184230568,"T = 5.0 min"
730.365183,0.184230652,"T = 5.0 min"
731.365683,0.184230735,"T = 5.0 min"
732.366183,0.184230818,"T = 5.0 min"
733.366683,0.184230898,"T = 5.0 min"
734.367184,0.184230978,"T = 5.0 min"
735.367684,0.184231057,"T = 5.0 min"
736.368184,0.184231134,"T = 5.0 min"
737.368684,0.184231211,"T = 5.0 min"
738.369185,0.184231286,"T = 5.0 min"
739.369685,0.18423136,"T = 5.0 min"
740.370185,0.184231433,"T = 5.0 min"
741.370685,0.184231505,"T = 5.0 min"
742.371186,0.184231576,"T = 5.0 min"
743.371686,0.184231646,"T = 5.0 min"
744.372186,0.184231715,"T = 5.0 min"
745.372686,0.184231783,"T = 5.0 min"
746.373187,0.18423185,"T = 5.0 min"
747.373687,0.184231916,"T = 5.0 min"
748.374187,0.184231982,"T = 5.0 min"
749.374687,0.184232046,"T = 5.0 min"
750.375188,0.184232109,"T = 5.0 min"
751.375688,0.184232171,"T = 5.0 min"
752.376188,0.184232233,"T = 5.0 min"
753.376688,0.184232293,"T = 5.0 min"
754.377189,0.184232353,"T = 5.0 min"
755.377689,0.184232412,"T = 5.0 min"
756.378189,0.18423247,"T = 5.0 min"
757.378689,0.184232527,"T = 5.0 min"
758.37919,0.184232583,"T = 5.0 min"
759.37969,0.184232639,"T = 5.0 min"
760.38019,0.184232693,"T = 5.0 min"
761.38069,0.184232747,"T = 5.0 min"
762.381191,0.1842328,"T = 5.0 min"
763.381691,0.184232853,"T = 5.0 min"
764.382191,0.184232904,"T = 5.0 min"
765.382691,0.184232955,"T = 5.0 min"
766.383192,0.184233005,"T = 5.0 min"
767.383692,0.184233055,"T = 5.0 min"
768.384192,0.184233104,"T = 5.0 min"
769.384692,0.184233152,"T = 5.0 min"
770.385193,0.184233199,"T = 5.0 min"
771.385693,0.184233245,"T = 5.0 min"
772.386193,0.184233291,"T = 5.0 min"
773.386693,0.184233337,"T = 5.0 min"
774.387194,0.184233381,"T = 5.0 min"
775.387694,0.184233425,"T = 5.0 min"
776.388194,0.184233469,"T = 5.0 min"
777.388694,0.184233511,"T = 5.0 min"
778.389195,0.184233554,"T = 5.0 min"
779.389695,0.184233595,"T = 5.0 min"
780.390195,0.184233636,"T = 5.0 min"
781.390695,0.184233676,"T = 5.0 min"
782.391196,0.184233716,"T = 5.0 min"
783.391696,0.184233755,"T = 5.0 min"
784.392196,0.184233794,"T = 5.0 min"
785.392696,0.184233832,"T = 5.0 min"
786.393197,0.18423387,"T = 5.0 min"
787.393697,0.184233906,"T = 5.0 min"
788.394197,0.184233943,"T = 5.0 min"
789.394697,0.184233979,"T = 5.0 min"
790.395198,0.184234014,"T = 5.0 min"
791.395698,0.184234049,"T = 5.0 min"
792.396198,0.184234084,"T = 5.0 min"
793.396698,0.184234117,"T = 5.0 min"
794.397199,0.184234151,"T = 5.0 min"
795.397699,0.184234184,"T = 5.0 min"
796.398199,0.184234216,"T = 5.0 min"
797.398699,0.184234248,"T = 5.0 min"
798.3992,0.18423428,"T = 5.0 min"
799.3997,0.184234311,"T = 5.0 min"
800.4002,0.184234341,"T = 5.0 min"
801.4007,0.184234372,"T = 5.0 min"
802.401201,0.184234401,"T = 5.0 min"
803.401701,0.184234431,"T = 5.0 min"
804.402201,0.184234459,"T = 5.0 min"
805.402701,0.184234488,"T = 5.0 min"
806.403202,0.184234516,"T = 5.0 min"
807.403702,0.184234544,"T = 5.0 min"
808.404202,0.184234571,"T = 5.0 min"
809.404702,0.184234598,"T = 5.0 min"
810.405203,0.184234624,"T = 5.0 min"
811.405703,0.18423465,"T = 5.0 min"
812.406203,0.184234676,"T = 5.0 min"
813.406703,0.184234702,"T = 5.0 min"
814.407204,0.184234726,"T = 5.0 min"
815.407704,0.184234751,"T = 5.0 min"
816.408204,0.184234775,"T = 5.0 min"
817.408704,0.184234799,"T = 5.0 min"
818.409205,0.184234823,"T = 5.0 min"
819.409705,0.184234846,"T = 5.0 min"
820.410205,0.184234869,"T = 5.0 min"
821.410705,0.184234892,"T = 5.0 min"
822.411206,0.184234914,"T = 5.0 min"
823.411706,0.184234936,"T = 5.0 min"
824.412206,0.184234957,"T = 5.0 min"
825.412706,0.184234979,"T = 5.0 min"
826.413207,0.184235,"T = 5.0 min"
827.413707,0.18423502,"T = 5.0 min"
828.414207,0.184235041,"T = 5.0 min"
829.414707,0.184235061,"T = 5.0 min"
830.415208,0.184235081,"T = 5.0 min"
831.415708,0.1842351,"T = 5.0 min"
832.416208,0.184235119,"T = 5.0 min"
833.416708,0.184235138,"T = 5.0 min"
834.417209,0.184235157,"T = 5.0 min"
835.417709,0.184235176,"T = 5.0 min"
836.418209,0.184235194,"T = 5.0 min"
837.418709,0.184235212,"T = 5.0 min"
838.41921,0.184235229,"T = 5.0 min"
839.41971,0.184235247,"T = 5.0 min"
840.42021,0.184235264,"T = 5.0 min"
841.42071,0.184235281,"T = 5.0 min"
842.421211,0.184235297,"T = 5.0 min"
843.421711,0.184235314,"T = 5.0 min"
844.422211,0.18423533,"T = 5.0 min"
845.422711,0.184235346,"T = 5.0 min"
846.423212,0.184235362,"T = 5.0 min"
847.423712,0.184235377,"T = 5.0 min"
848.424212,0.184235392,"T = 5.0 min"
849.424712,0.184235407,"T = 5.0 min"
850.425213,0.184235422,"T = 5.0 min"
851.425713,0.184235437,"T = 5.0 min"
852.426213,0.184235451,"T = 5.0 min"
853.426713,0.184235465,"T = 5.0 min"
854.427214,0.184235479,"T = 5.0 min"
855.427714,0.184235493,"T = 5.0 min"
856.428214,0.184235507,"T = 5.0 min"
857.428714,0.18423552,"T = 5.0 min"
858.429215,0.184235533,"T = 5.0 min"
859.429715,0.184235546,"T = 5.0 min"
860.430215,0.184235559,"T = 5.0 min"
861.430715,0.184235572,"T = 5.0 min"
862.431216,0.184235584,"T = 5.0 min"
863.431716,0.184235597,"T = 5.0 min"
864.432216,0.184235609,"T = 5.0 min"
865.432716,0.184235621,"T = 5.0 min"
866.433217,0.184235632,"T = 5.0 min"
867.433717,0.184235644,"T = 5.0 min"
868.434217,0.184235655,"T = 5.0 min"
869.434717,0.184235667,"T = 5.0 min"
870.435218,0.184235678,"T = 5.0 min"
871.435718,0.184235689,"T = 5.0 min"
872.436218,0.184235699,"T = 5.0 min"
873.436718,0.18423571,"T = 5.0 min"
874.437219,0.18423572,"T = 5.0 min"
875.437719,0.184235731,"T = 5.0 min"
876.438219,0.184235741,"T = 5.0 min"
877.438719,0.184235751,"T = 5.0 min"
878.43922,0.184235761,"T = 5.0 min"
879.43972,0.184235771,"T = 5.0 min"
880.44022,0.18423578,"T = 5.0 min"
881.44072,0.18423579,"T = 5.0 min"
882.441221,0.184235799,"T = 5.0 min"
883.441721,0.184235808,"T = 5.0 min"
884.442221,0.184235817,"T = 5.0 min"
885.442721,0.184235826,"T = 5.0 min"
886.443222,0.184235835,"T = 5.0 min"
887.443722,0.184235844,"T = 5.0 min"
888.444222,0.184235852,"T = 5.0 min"
889.444722,0.184235861,"T = 5.0 min"
890.445223,0.184235869,"T = 5.0 min"
891.445723,0.184235877,"T = 5.0 min"
892.446223,0.184235885,"T = 5.0 min"
893.446723,0.184235893,"T = 5.0 min"
894.447224,0.184235901,"T = 5.0 min"
895.447724,0.184235909,"T = 5.0 min"
896.448224,0.184235916,"T = 5.0 min"
897.448724,0.184235924,"T = 5.0 min"
898.449225,0.184235931,"T = 5.0 min"
899.449725,0.184235938,"T = 5.0 min"
900.450225,0.184235945,"T = 5.0 min"
901.450725,0.184235953,"T = 5.0 min"
902.451226,0.18423596,"T = 5.0 min"
903.451726,0.184235966,"T = 5.0 min"
904.452226,0.184235973,"T = 5.0 min"
905.452726,0.18423598,"T = 5.0 min"
906.453227,0.184235986,"T = 5.0 min"
907.453727,0.184235993,"T = 5.0 min"
908.454227,0.184235999,"T = 5.0 min"
909.454727,0.184236006,"T = 5.0 min"
910.455228,0.184236012,"T = 5.0 min"
911.455728,0.184236018,"T = 5.0 min"
912.456228,0.184236024,"T = 5.0 min"
913.456728,0.18423603,"T = 5.0 min"
914.457229,0.184236036,"T = 5.0 min"
915.457729,0.184236042,"T = 5.0 min"
916.458229,0.184236047,"T = 5.0 min"
917.458729,0.184236053,"T = 5.0 min"
918.45923,0.184236058,"T = 5.0 min"
919.45973,0.184236064,"T = 5.0 min"
920.46023,0.184236069,"T = 5.0 min"
921.46073,0.184236074,"T = 5.0 min"
922.461231,0.18423608,"T = 5.0 min"
923.461731,0.184236085,"T = 5.0 min"
924.462231,0.18423609,"T = 5.0 min"
925.462731,0.184236095,"T = 5.0 min"
926.463232,0.1842361,"T = 5.0 min"
927.463732,0.184236105,"T = 5.0 min"
928.464232,0.184236109,"T = 5.0 min"
929.464732,0.184236114,"T = 5.0 min"
930.465233,0.184236119,"T = 5.0 min"
931.465733,0.184236123,"T = 5.0 min"
932.466233,0.184236128,"T = 5.0 min"
933.466733,0.184236132,"T = 5.0 min"
934.467234,0.184236137,"T = 5.0 min"
935.467734,0.184236141,"T = 5.0 min"
936.468234,0.184236145,"T = 5.0 min"
937.468734,0.184236149,"T = 5.0 min"
938.469235,0.184236154,"T = 5.0 min"
939.469735,0.184236158,"T = 5.0 min"
940.470235,0.184236162,"T = 5.0 min"
941.470735,0.184236166,"T = 5.0 min"
942.471236,0.18423617,"T = 5.0 min"
943.471736,0.184236173,"T = 5.0 min"
944.472236,0.184236177,"T = 5.0 min"
945.472736,0.184236181,"T = 5.0 min"
946.473237,0.184236185,"T = 5.0 min"
947.473737,0.184236188,"T = 5.0 min"
948.474237,0.184236192,"T = 5.0 min"
949.474737,0.184236195,"T = 5.0 min"
950.475238,0.184236199,"T = 5.0 min"
951.475738,0.184236202,"T = 5.0 min"
952.476238,0.184236206,"T = 5.0 min"
953.476738,0.184236209,"T = 5.0 min"
954.477239,0.184236212,"T = 5.0 min"
955.477739,0.184236215,"T = 5.0 min"
956.478239,0.184236219,"T = 5.0 min"
957.478739,0.184236222,"T = 5.0 min"
958.47924,0.184236225,"T = 5.0 min"
959.47974,0.184236228,"T = 5.0 min"
960.48024,0.184236231,"T = 5.0 min"
961.48074,0.184236234,"T = 5.0 min"
962.481241,0.184236237,"T = 5.0 min"
963.481741,0.18423624,"T = 5.0 min"
964.482241,0.184236243,"T = 5.0 min"
965.482741,0.184236245,"T = 5.0 min"
966.483242,0.184236248,"T = 5.0 min"
967.483742,0.184236251,"T = 5.0 min"
968.484242,0.184236253,"T = 5.0 min"
969.484742,0.184236256,"T = 5.0 min"
970.485243,0.184236259,"T = 5.0 min"
971.485743,0.184236261,"T = 5.0 min"
972.486243,0.184236264,"T = 5.0 min"
973.486743,0.184236266,"T = 5.0 min"
974.487244,0.184236269,"T = 5.0 min"
975.487744,0.184236271,"T = 5.0 min"
976.488244,0.184236274,"T = 5.0 min"
977.488744,0.184236276,"T = 5.0 min"
978.489245,0.184236278,"T = 5.0 min"
979.489745,0.18423628,"T = 5.0 min"
980.490245,0.184236283,"T = 5.0 min"
981.490745,0.184236285,"T = 5.0 min"
982.491246,0.184236287,"T = 5.0 min"
983.491746,0.184236289,"T = 5.0 min"
984.492246,0.184236291,"T = 5.0 min"
985.492746,0.184236293,"T = 5.0 min"
986.493247,0.184236296,"T = 5.0 min"
987.493747,0.184236298,"T = 5.0 min"
988.494247,0.1842363,"T = 5.0 min"
989.494747,0.184236302,"T = 5.0 min"
990.495248,0.184236303,"T = 5.0 min"
991.495748,0.184236305,"T = 5.0 min"
992.496248,0.184236307,"T = 5.0 min"
993.496748,0.184236309,"T = 5.0 min"
994.497249,0.184236311,"T = 5.0 min"
995.497749,0.184236313,"T = 5.0 min"
996.498249,0.184236315,"T = 5.0 min"
997.498749,0.184236316,"T = 5.0 min"
998.49925,0.184236318,"T = 5.0 min"
999.49975,0.18423632,"T = 5.0 min"
1000.50025,0.184236321,"T = 5.0 min"
1001.50075,0.184236323,"T = 5.0 min"
1002.50125,0.184236325,"T = 5.0 min"
1003.50175,0.184236326,"T = 5.0 min"
1004.50225,0.184236328,"T = 5.0 min"
1005.50275,0.18423633,"T = 5.0 min"
1006.50325,0.184236331,"T = 5.0 min"
1007.50375,0.184236333,"T = 5.0 min"
1008.50425,0.184236334,"T = 5.0 min"
1009.50475,0.184236336,"T = 5.0 min"
1010.50525,0.184236337,"T = 5.0 min"
1011.50575,0.184236338,"T = 5.0 min"
1012.50625,0.18423634,"T = 5.0 min"
1013.50675,0.184236341,"T = 5.0 min"
1014.50725,0.184236343,"T = 5.0 min"
1015.50775,0.184236344,"T = 5.0 min"
1016.50825,0.184236345,"T = 5.0 min"
1017.50875,0.184236347,"T = 5.0 min"
1018.50925,0.184236348,"T = 5.0 min"
1019.50975,0.184236349,"T = 5.0 min"
1020.51026,0.18423635,"T = 5.0 min"
1021.51076,0.184236352,"T = 5.0 min"
1022.51126,0.184236353,"T = 5.0 min"
1023.51176,0.184236354,"T = 5.0 min"
1024.51226,0.184236355,"T = 5.0 min"
1025.51276,0.184236356,"T = 5.0 min"
1026.51326,0.184236358,"T = 5.0 min"
1027.51376,0.184236359,"T = 5.0 min"
1028.51426,0.18423636,"T = 5.0 min"
1029.51476,0.184236361,"T = 5.0 min"
1030.51526,0.184236362,"T = 5.0 min"
1031.51576,0.184236363,"T = 5.0 min"
1032.51626,0.184236364,"T = 5.0 min"
1033.51676,0.184236365,"T = 5.0 min"
1034.51726,0.184236366,"T = 5.0 min"
1035.51776,0.184236367,"T = 5.0 min"
1036.51826,0.184236368,"T = 5.0 min"
1037.51876,0.184236369,"T = 5.0 min"
1038.51926,0.18423637,"T = 5.0 min"
